ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wp_old_date
,simple,,PISCIS AFRODITA REVIVAL,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,180,Anime,anime,,,,,,,,,,,,
,simple,,TAURO ALDEBARAN,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,160,Anime,anime,,,,,,,,,,,,
,simple,,SAKURA,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,90,Anime,anime,,,,,,,,,,,,
,simple,,SPAWN,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Anime,anime,,,,,,,,,,,,
,simple,,CHEWBACCA,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,Anime,anime,,,,,,,,,,,,
,simple,,DARTH VADER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Anime,anime,,,,,,,,,,,,
,simple,,DARTH VADER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,100,Anime,anime,,,,,,,,,,,,
,simple,,DARTH VADER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,FIRST ORDER STORMTROOPER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,FIRST ORDER TIE FIGHTER SET,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,12,Anime,anime,,,,,,,,,,,,
,simple,,KYLO REN,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Anime,anime,,,,,,,,,,,,
,simple,,MILLENNIUM FALCON,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,70,Anime,anime,,,,,,,,,,,,
,simple,,POES BOOSTED X-WING FIGTHER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,POES X-WING FIGHTER & X-WING FIGHTER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,50,Anime,anime,,,,,,,,,,,,
,simple,,SHADOW STORMTROOPER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,STORMTROOPER FIRST ORDER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,Anime,anime,,,,,,,,,,,,
,simple,,STORMTROOPER FIRST ORDER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,80,Anime,anime,,,,,,,,,,,,
,simple,,THE LAST JEDI CLEAR VEHICLE SET,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,40,Anime,anime,,,,,,,,,,,,
,simple,,U-WING FIGHTER & TIE STRIKER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,X-WING STARFIGTHER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,50,Anime,anime,,,,,,,,,,,,
,simple,,YODA,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Anime,anime,,,,,,,,,,,,
,simple,,BLANKA,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,Anime,anime,,,,,,,,,,,,
,simple,,CHUN LI,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,90,Anime,anime,,,,,,,,,,,,
,simple,,GOUKI / AKUMA,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,Anime,anime,,,,,,,,,,,,
,simple,,M. BISON,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,Anime,anime,,,,,,,,,,,,
,simple,,SAGAT,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,95,Anime,anime,,,,,,,,,,,,
,simple,,SUZUMIYA HARUHI,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,Anime,anime,,,,,,,,,,,,
,simple,,TEKKAMAN,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,95,Anime,anime,,,,,,,,,,,,
,simple,,GURREN LAGANN FULL DRILLIZED,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,80,Anime,anime,,,,,,,,,,,,
,simple,,TERMINATOR ENDOSKELETON,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,TERMINATOR T-1000 POLICE DISGUISE,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,40,Anime,anime,,,,,,,,,,,,
,simple,,TERMINATOR T-800,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,35,Anime,anime,,,,,,,,,,,,
,simple,,TERMINATOR T-800,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,95,Anime,anime,,,,,,,,,,,,
,simple,,TERMINATOR T-800 GUARDIAN,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,40,Anime,anime,,,,,,,,,,,,
,simple,,FREDDY KRUEGER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,120,Anime,anime,,,,,,,,,,,,
,simple,,JASON,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,120,Anime,anime,,,,,,,,,,,,
,simple,,PENNYWISE,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,PENNYWISE,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,145,Anime,anime,,,,,,,,,,,,
,simple,,PENNYWISE,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,60,Anime,anime,,,,,,,,,,,,
,simple,,SAW BILLY CON SONIDO,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,145,Anime,anime,,,,,,,,,,,,
,simple,,TETSUJIN 28 GX-24R,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,140,Anime,anime,,,,,,,,,,,,
,simple,,DONATELLO,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,DONATELLO,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Anime,anime,,,,,,,,,,,,
,simple,,LEONARDO,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,LEONARDO,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Anime,anime,,,,,,,,,,,,
,simple,,MIGUEL ANGEL,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,MIGUEL ANGEL,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Anime,anime,,,,,,,,,,,,
,simple,,RAFAEL,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Anime,anime,,,,,,,,,,,,
,simple,,RAFAEL,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Anime,anime,,,,,,,,,,,,
,simple,,OPTIMUS PRIME,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,185,Anime,anime,,,,,,,,,,,,
,simple,,OPTIMUS PRIME,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,140,Anime,anime,,,,,,,,,,,,
,simple,,OPTIMUS PRIME MCS-01,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,100,Anime,anime,,,,,,,,,,,,
,simple,,MIKU HATSUNE,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,125,Anime,anime,,,,,,,,,,,,
,simple,,MIKU HATSUNE,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,60,Anime,anime,,,,,,,,,,,,
,simple,,THE GOVERNOR,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,25,Anime,anime,,,,,,,,,,,,
,simple,,THE ROCK,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,60,Anime,anime,,,,,,,,,,,,
,simple,,TRIPLE H,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,60,Anime,anime,,,,,,,,,,,,
,simple,,JOKER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,Anime,anime,,,,,,,,,,,,
,simple,,SASUKE,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,22,Anime,anime,,,,,,,,,,,,
,simple,,HARRY POTTER VS VOLDEMORT,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,48,Anime,anime,,,,,,,,,,,,
,simple,,ANDROID 17,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,24,Anime,anime,,,,,,,,,,,,
,simple,,JOHN WICK,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,24,Anime,anime,,,,,,,,,,,,
,simple,,JIMIN,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,24,Anime,anime,,,,,,,,,,,,
,simple,,TYRION LANNISTER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,22,Anime,anime,,,,,,,,,,,,
,simple,,BATMAN FOREVER,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,24,Anime,anime,,,,,,,,,,,,
,simple,,BATMAN,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,24,Anime,anime,,,,,,,,,,,,
,simple,,BATMAN RED,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,24,Anime,anime,,,,,,,,,,,,
